0.000,0
13.924,0
11.935,0
9.965,0
7.912,0
0.000,0
6.038,0
4.056,0
1.990,0
0.000,0
-2.032,0
-4.058,0
-6.032,0
-8.042,0
0.000,0
-9.956,0
-12.059,0
-14.095,0
-15.865,0
